"X--Trace 1::[V(1) - V(0), Temperature=-20 | V(PR2)]","Y--Trace 1::[V(1) - V(0), Temperature=-20 | V(PR2)]",,"X--Trace 2::[V(1) - V(0), Temperature=-19 | V(PR2)]","Y--Trace 2::[V(1) - V(0), Temperature=-19 | V(PR2)]",,"X--Trace 3::[V(1) - V(0), Temperature=-18 | V(PR2)]","Y--Trace 3::[V(1) - V(0), Temperature=-18 | V(PR2)]",,"X--Trace 4::[V(1) - V(0), Temperature=-17 | V(PR2)]","Y--Trace 4::[V(1) - V(0), Temperature=-17 | V(PR2)]",,"X--Trace 5::[V(1) - V(0), Temperature=-16 | V(PR2)]","Y--Trace 5::[V(1) - V(0), Temperature=-16 | V(PR2)]",,"X--Trace 6::[V(1) - V(0), Temperature=-15 | V(PR2)]","Y--Trace 6::[V(1) - V(0), Temperature=-15 | V(PR2)]",,"X--Trace 7::[V(1) - V(0), Temperature=-14 | V(PR2)]","Y--Trace 7::[V(1) - V(0), Temperature=-14 | V(PR2)]",,"X--Trace 8::[V(1) - V(0), Temperature=-13 | V(PR2)]","Y--Trace 8::[V(1) - V(0), Temperature=-13 | V(PR2)]",,"X--Trace 9::[V(1) - V(0), Temperature=-12 | V(PR2)]","Y--Trace 9::[V(1) - V(0), Temperature=-12 | V(PR2)]",,"X--Trace 10::[V(1) - V(0), Temperature=-11 | V(PR2)]","Y--Trace 10::[V(1) - V(0), Temperature=-11 | V(PR2)]",,"X--Trace 11::[V(1) - V(0), Temperature=-10 | V(PR2)]","Y--Trace 11::[V(1) - V(0), Temperature=-10 | V(PR2)]",,"X--Trace 12::[V(1) - V(0), Temperature=-9 | V(PR2)]","Y--Trace 12::[V(1) - V(0), Temperature=-9 | V(PR2)]",,"X--Trace 13::[V(1) - V(0), Temperature=-8 | V(PR2)]","Y--Trace 13::[V(1) - V(0), Temperature=-8 | V(PR2)]",,"X--Trace 14::[V(1) - V(0), Temperature=-7 | V(PR2)]","Y--Trace 14::[V(1) - V(0), Temperature=-7 | V(PR2)]",,"X--Trace 15::[V(1) - V(0), Temperature=-6 | V(PR2)]","Y--Trace 15::[V(1) - V(0), Temperature=-6 | V(PR2)]",,"X--Trace 16::[V(1) - V(0), Temperature=-5 | V(PR2)]","Y--Trace 16::[V(1) - V(0), Temperature=-5 | V(PR2)]",,"X--Trace 17::[V(1) - V(0), Temperature=-4 | V(PR2)]","Y--Trace 17::[V(1) - V(0), Temperature=-4 | V(PR2)]",,"X--Trace 18::[V(1) - V(0), Temperature=-3 | V(PR2)]","Y--Trace 18::[V(1) - V(0), Temperature=-3 | V(PR2)]",,"X--Trace 19::[V(1) - V(0), Temperature=-2 | V(PR2)]","Y--Trace 19::[V(1) - V(0), Temperature=-2 | V(PR2)]",,"X--Trace 20::[V(1) - V(0), Temperature=-1 | V(PR2)]","Y--Trace 20::[V(1) - V(0), Temperature=-1 | V(PR2)]",,"X--Trace 21::[V(1) - V(0), Temperature=0 | V(PR2)]","Y--Trace 21::[V(1) - V(0), Temperature=0 | V(PR2)]",,"X--Trace 22::[V(1) - V(0), Temperature=1 | V(PR2)]","Y--Trace 22::[V(1) - V(0), Temperature=1 | V(PR2)]",,"X--Trace 23::[V(1) - V(0), Temperature=2 | V(PR2)]","Y--Trace 23::[V(1) - V(0), Temperature=2 | V(PR2)]",,"X--Trace 24::[V(1) - V(0), Temperature=3 | V(PR2)]","Y--Trace 24::[V(1) - V(0), Temperature=3 | V(PR2)]",,"X--Trace 25::[V(1) - V(0), Temperature=4 | V(PR2)]","Y--Trace 25::[V(1) - V(0), Temperature=4 | V(PR2)]",,"X--Trace 26::[V(1) - V(0), Temperature=5 | V(PR2)]","Y--Trace 26::[V(1) - V(0), Temperature=5 | V(PR2)]",,"X--Trace 27::[V(1) - V(0), Temperature=6 | V(PR2)]","Y--Trace 27::[V(1) - V(0), Temperature=6 | V(PR2)]",,"X--Trace 28::[V(1) - V(0), Temperature=7 | V(PR2)]","Y--Trace 28::[V(1) - V(0), Temperature=7 | V(PR2)]",,"X--Trace 29::[V(1) - V(0), Temperature=8 | V(PR2)]","Y--Trace 29::[V(1) - V(0), Temperature=8 | V(PR2)]",,"X--Trace 30::[V(1) - V(0), Temperature=9 | V(PR2)]","Y--Trace 30::[V(1) - V(0), Temperature=9 | V(PR2)]",,"X--Trace 31::[V(1) - V(0), Temperature=10 | V(PR2)]","Y--Trace 31::[V(1) - V(0), Temperature=10 | V(PR2)]",,"X--Trace 32::[V(1) - V(0), Temperature=11 | V(PR2)]","Y--Trace 32::[V(1) - V(0), Temperature=11 | V(PR2)]",,"X--Trace 33::[V(1) - V(0), Temperature=12 | V(PR2)]","Y--Trace 33::[V(1) - V(0), Temperature=12 | V(PR2)]",,"X--Trace 34::[V(1) - V(0), Temperature=13 | V(PR2)]","Y--Trace 34::[V(1) - V(0), Temperature=13 | V(PR2)]",,"X--Trace 35::[V(1) - V(0), Temperature=14 | V(PR2)]","Y--Trace 35::[V(1) - V(0), Temperature=14 | V(PR2)]",,"X--Trace 36::[V(1) - V(0), Temperature=15 | V(PR2)]","Y--Trace 36::[V(1) - V(0), Temperature=15 | V(PR2)]",,"X--Trace 37::[V(1) - V(0), Temperature=16 | V(PR2)]","Y--Trace 37::[V(1) - V(0), Temperature=16 | V(PR2)]",,"X--Trace 38::[V(1) - V(0), Temperature=17 | V(PR2)]","Y--Trace 38::[V(1) - V(0), Temperature=17 | V(PR2)]",,"X--Trace 39::[V(1) - V(0), Temperature=18 | V(PR2)]","Y--Trace 39::[V(1) - V(0), Temperature=18 | V(PR2)]",,"X--Trace 40::[V(1) - V(0), Temperature=19 | V(PR2)]","Y--Trace 40::[V(1) - V(0), Temperature=19 | V(PR2)]",,"X--Trace 41::[V(1) - V(0), Temperature=20 | V(PR2)]","Y--Trace 41::[V(1) - V(0), Temperature=20 | V(PR2)]",,"X--Trace 42::[V(1) - V(0), Temperature=21 | V(PR2)]","Y--Trace 42::[V(1) - V(0), Temperature=21 | V(PR2)]",,"X--Trace 43::[V(1) - V(0), Temperature=22 | V(PR2)]","Y--Trace 43::[V(1) - V(0), Temperature=22 | V(PR2)]",,"X--Trace 44::[V(1) - V(0), Temperature=23 | V(PR2)]","Y--Trace 44::[V(1) - V(0), Temperature=23 | V(PR2)]",,"X--Trace 45::[V(1) - V(0), Temperature=24 | V(PR2)]","Y--Trace 45::[V(1) - V(0), Temperature=24 | V(PR2)]",,"X--Trace 46::[V(1) - V(0), Temperature=25 | V(PR2)]","Y--Trace 46::[V(1) - V(0), Temperature=25 | V(PR2)]",,"X--Trace 47::[V(1) - V(0), Temperature=26 | V(PR2)]","Y--Trace 47::[V(1) - V(0), Temperature=26 | V(PR2)]",,"X--Trace 48::[V(1) - V(0), Temperature=27 | V(PR2)]","Y--Trace 48::[V(1) - V(0), Temperature=27 | V(PR2)]",,"X--Trace 49::[V(1) - V(0), Temperature=28 | V(PR2)]","Y--Trace 49::[V(1) - V(0), Temperature=28 | V(PR2)]",,"X--Trace 50::[V(1) - V(0), Temperature=29 | V(PR2)]","Y--Trace 50::[V(1) - V(0), Temperature=29 | V(PR2)]",,"X--Trace 51::[V(1) - V(0), Temperature=30 | V(PR2)]","Y--Trace 51::[V(1) - V(0), Temperature=30 | V(PR2)]",,"X--Trace 52::[V(1) - V(0), Temperature=31 | V(PR2)]","Y--Trace 52::[V(1) - V(0), Temperature=31 | V(PR2)]",,"X--Trace 53::[V(1) - V(0), Temperature=32 | V(PR2)]","Y--Trace 53::[V(1) - V(0), Temperature=32 | V(PR2)]",,"X--Trace 54::[V(1) - V(0), Temperature=33 | V(PR2)]","Y--Trace 54::[V(1) - V(0), Temperature=33 | V(PR2)]",,"X--Trace 55::[V(1) - V(0), Temperature=34 | V(PR2)]","Y--Trace 55::[V(1) - V(0), Temperature=34 | V(PR2)]",,"X--Trace 56::[V(1) - V(0), Temperature=35 | V(PR2)]","Y--Trace 56::[V(1) - V(0), Temperature=35 | V(PR2)]",,"X--Trace 57::[V(1) - V(0), Temperature=36 | V(PR2)]","Y--Trace 57::[V(1) - V(0), Temperature=36 | V(PR2)]",,"X--Trace 58::[V(1) - V(0), Temperature=37 | V(PR2)]","Y--Trace 58::[V(1) - V(0), Temperature=37 | V(PR2)]",,"X--Trace 59::[V(1) - V(0), Temperature=38 | V(PR2)]","Y--Trace 59::[V(1) - V(0), Temperature=38 | V(PR2)]",,"X--Trace 60::[V(1) - V(0), Temperature=39 | V(PR2)]","Y--Trace 60::[V(1) - V(0), Temperature=39 | V(PR2)]",,"X--Trace 61::[V(1) - V(0), Temperature=40 | V(PR2)]","Y--Trace 61::[V(1) - V(0), Temperature=40 | V(PR2)]"
21.936,0.420495,,21.936,0.440236,,21.936,0.460626,,21.936,0.481668,,21.936,0.50336,,21.936,0.525699,,21.936,0.548682,,21.936,0.572303,,21.936,0.596553,,21.936,0.621422,,21.936,0.6469,,21.936,0.672971,,21.936,0.699621,,21.936,0.726833,,21.936,0.754587,,21.936,0.782863,,21.936,0.811637,,21.936,0.840888,,21.936,0.870588,,21.936,0.900713,,21.936,0.931234,,21.936,0.962122,,21.936,0.993349,,21.936,1.02488,,21.936,1.0567,,21.936,1.08876,,21.936,1.12104,,21.936,1.1535,,21.936,1.18611,,21.936,1.21885,,21.936,1.25169,,21.936,1.28458,,21.936,1.31751,,21.936,1.35044,,21.936,1.38335,,21.936,1.41621,,21.936,1.44899,,21.936,1.48167,,21.936,1.51422,,21.936,1.54663,,21.936,1.57886,,21.936,1.6109,,21.936,1.64272,,21.936,1.67431,,21.936,1.70565,,21.936,1.73672,,21.936,1.76751,,21.936,1.798,,21.936,1.82817,,21.936,1.85802,,21.936,1.88754,,21.936,1.9167,,21.936,1.94551,,21.936,1.97394,,21.936,2.002,,21.936,2.02968,,21.936,2.05697,,21.936,2.08386,,21.936,2.11034,,21.936,2.13643,,21.936,2.1621
23.136,0.421453,,23.136,0.441246,,23.136,0.46169,,23.136,0.482786,,23.136,0.504533,,23.136,0.526929,,23.136,0.549968,,23.136,0.573644,,23.136,0.597949,,23.136,0.622873,,23.136,0.648404,,23.136,0.674528,,23.136,0.70123,,23.136,0.72849,,23.136,0.756291,,23.136,0.784612,,23.136,0.813428,,23.136,0.842718,,23.136,0.872454,,23.136,0.902611,,23.136,0.93316,,23.136,0.964074,,23.136,0.995322,,23.136,1.02687,,23.136,1.0587,,23.136,1.09077,,23.136,1.12305,,23.136,1.15552,,23.136,1.18813,,23.136,1.22086,,23.136,1.25368,,23.136,1.28656,,23.136,1.31947,,23.136,1.35238,,23.136,1.38527,,23.136,1.4181,,23.136,1.45085,,23.136,1.48349,,23.136,1.51601,,23.136,1.54837,,23.136,1.58057,,23.136,1.61256,,23.136,1.64434,,23.136,1.67589,,23.136,1.70718,,23.136,1.73821,,23.136,1.76895,,23.136,1.79939,,23.136,1.82952,,23.136,1.85932,,23.136,1.88879,,23.136,1.91791,,23.136,1.94667,,23.136,1.97506,,23.136,2.00307,,23.136,2.03071,,23.136,2.05795,,23.136,2.0848,,23.136,2.11124,,23.136,2.13728,,23.136,2.16292
24.336,0.422362,,24.336,0.442205,,24.336,0.462699,,24.336,0.483847,,24.336,0.505645,,24.336,0.528092,,24.336,0.551182,,24.336,0.57491,,24.336,0.599266,,24.336,0.62424,,24.336,0.649821,,24.336,0.675992,,24.336,0.70274,,24.336,0.730045,,24.336,0.757888,,24.336,0.786249,,24.336,0.815103,,24.336,0.844426,,24.336,0.874194,,24.336,0.904379,,24.336,0.934953,,24.336,0.965888,,24.336,0.997153,,24.336,1.02872,,24.336,1.06056,,24.336,1.09263,,24.336,1.12492,,24.336,1.15738,,24.336,1.18998,,24.336,1.22271,,24.336,1.25551,,24.336,1.28838,,24.336,1.32127,,24.336,1.35416,,24.336,1.38701,,24.336,1.41982,,24.336,1.45254,,24.336,1.48515,,24.336,1.51763,,24.336,1.54996,,24.336,1.58211,,24.336,1.61407,,24.336,1.64581,,24.336,1.67731,,24.336,1.70856,,24.336,1.73955,,24.336,1.77024,,24.336,1.80064,,24.336,1.83073,,24.336,1.86049,,24.336,1.88991,,24.336,1.91899,,24.336,1.9477,,24.336,1.97605,,24.336,2.00403,,24.336,2.03162,,24.336,2.05882,,24.336,2.08563,,24.336,2.11204,,24.336,2.13805,,24.336,2.16364
25.536,0.423227,,25.536,0.443116,,25.536,0.463657,,25.536,0.484851,,25.536,0.506697,,25.536,0.529192,,25.536,0.55233,,25.536,0.576105,,25.536,0.600508,,25.536,0.625528,,25.536,0.651153,,25.536,0.677369,,25.536,0.704158,,25.536,0.731503,,25.536,0.759385,,25.536,0.78778,,25.536,0.816667,,25.536,0.846022,,25.536,0.875817,,25.536,0.906026,,25.536,0.936621,,25.536,0.967573,,25.536,0.998852,,25.536,1.03043,,25.536,1.06227,,25.536,1.09435,,25.536,1.12663,,25.536,1.15909,,25.536,1.19169,,25.536,1.2244,,25.536,1.2572,,25.536,1.29004,,25.536,1.32291,,25.536,1.35578,,25.536,1.38861,,25.536,1.42139,,25.536,1.45408,,25.536,1.48666,,25.536,1.51911,,25.536,1.5514,,25.536,1.58352,,25.536,1.61543,,25.536,1.64713,,25.536,1.6786,,25.536,1.70981,,25.536,1.74075,,25.536,1.77141,,25.536,1.80177,,25.536,1.83181,,25.536,1.86153,,25.536,1.89091,,25.536,1.91995,,25.536,1.94863,,25.536,1.97694,,25.536,2.00488,,25.536,2.03243,,25.536,2.0596,,25.536,2.08637,,25.536,2.11275,,25.536,2.13872,,25.536,2.16428
26.736,0.424049,,26.736,0.44398,,26.736,0.464565,,26.736,0.485803,,26.736,0.507693,,26.736,0.530232,,26.736,0.553414,,26.736,0.577233,,26.736,0.601679,,26.736,0.626741,,26.736,0.652407,,26.736,0.678662,,26.736,0.705489,,26.736,0.732871,,26.736,0.760786,,26.736,0.789214,,26.736,0.81813,,26.736,0.847511,,26.736,0.87733,,26.736,0.907559,,26.736,0.938172,,26.736,0.969139,,26.736,1.00043,,26.736,1.03201,,26.736,1.06386,,26.736,1.09594,,26.736,1.12822,,26.736,1.16067,,26.736,1.19326,,26.736,1.22596,,26.736,1.25874,,26.736,1.29157,,26.736,1.32442,,26.736,1.35726,,26.736,1.39007,,26.736,1.42282,,26.736,1.45548,,26.736,1.48803,,26.736,1.52045,,26.736,1.55271,,26.736,1.58479,,26.736,1.61667,,26.736,1.64833,,26.736,1.67976,,26.736,1.71094,,26.736,1.74184,,26.736,1.77246,,26.736,1.80278,,26.736,1.83279,,26.736,1.86247,,26.736,1.89181,,26.736,1.92081,,26.736,1.94945,,26.736,1.97773,,26.736,2.00563,,26.736,2.03315,,26.736,2.06029,,26.736,2.08703,,26.736,2.11338,,26.736,2.13932,,26.736,2.16485
27.936,0.42483,,27.936,0.444801,,27.936,0.465427,,27.936,0.486706,,27.936,0.508637,,27.936,0.531216,,27.936,0.554439,,27.936,0.578297,,27.936,0.602783,,27.936,0.627883,,27.936,0.653587,,27.936,0.679878,,27.936,0.706739,,27.936,0.734153,,27.936,0.762099,,27.936,0.790555,,27.936,0.819497,,27.936,0.848901,,27.936,0.87874,,27.936,0.908988,,27.936,0.939615,,27.936,0.970593,,27.936,1.00189,,27.936,1.03348,,27.936,1.06533,,27.936,1.09741,,27.936,1.12969,,27.936,1.16213,,27.936,1.19471,,27.936,1.2274,,27.936,1.26016,,27.936,1.29297,,27.936,1.3258,,27.936,1.35862,,27.936,1.39141,,27.936,1.42413,,27.936,1.45676,,27.936,1.48928,,27.936,1.52166,,27.936,1.55389,,27.936,1.58594,,27.936,1.61779,,27.936,1.64942,,27.936,1.68081,,27.936,1.71195,,27.936,1.74282,,27.936,1.7734,,27.936,1.80369,,27.936,1.83366,,27.936,1.86331,,27.936,1.89262,,27.936,1.92158,,27.936,1.95019,,27.936,1.97844,,27.936,2.00631,,27.936,2.0338,,27.936,2.0609,,27.936,2.08762,,27.936,2.11393,,27.936,2.13984,,27.936,2.16535
29.136,0.425572,,29.136,0.445581,,29.136,0.466244,,29.136,0.48756,,29.136,0.509529,,29.136,0.532146,,29.136,0.555407,,29.136,0.579302,,29.136,0.603823,,29.136,0.628959,,29.136,0.654697,,29.136,0.68102,,29.136,0.707913,,29.136,0.735356,,29.136,0.763329,,29.136,0.79181,,29.136,0.820775,,29.136,0.850199,,29.136,0.880056,,29.136,0.910318,,29.136,0.940957,,29.136,0.971944,,29.136,1.00325,,29.136,1.03484,,29.136,1.06669,,29.136,1.09877,,29.136,1.13104,,29.136,1.16348,,29.136,1.19605,,29.136,1.22872,,29.136,1.26147,,29.136,1.29426,,29.136,1.32707,,29.136,1.35987,,29.136,1.39262,,29.136,1.42532,,29.136,1.45793,,29.136,1.49042,,29.136,1.52277,,29.136,1.55497,,29.136,1.58698,,29.136,1.6188,,29.136,1.6504,,29.136,1.68176,,29.136,1.71286,,29.136,1.7437,,29.136,1.77425,,29.136,1.8045,,29.136,1.83444,,29.136,1.86406,,29.136,1.89334,,29.136,1.92227,,29.136,1.95085,,29.136,1.97906,,29.136,2.00691,,29.136,2.03437,,29.136,2.06145,,29.136,2.08813,,29.136,2.11442,,29.136,2.14031,,29.136,2.1658
30.336,0.426277,,30.336,0.44632,,30.336,0.467018,,30.336,0.48837,,30.336,0.510374,,30.336,0.533026,,30.336,0.556321,,30.336,0.58025,,30.336,0.604805,,30.336,0.629973,,30.336,0.655741,,30.336,0.682094,,30.336,0.709014,,30.336,0.736484,,30.336,0.764481,,30.336,0.792984,,30.336,0.821969,,30.336,0.85141,,30.336,0.881282,,30.336,0.911557,,30.336,0.942206,,30.336,0.9732,,30.336,1.00451,,30.336,1.0361,,30.336,1.06795,,30.336,1.10002,,30.336,1.13229,,30.336,1.16472,,30.336,1.19727,,30.336,1.22993,,30.336,1.26266,,30.336,1.29544,,30.336,1.32823,,30.336,1.361,,30.336,1.39374,,30.336,1.42641,,30.336,1.45899,,30.336,1.49145,,30.336,1.52378,,30.336,1.55594,,30.336,1.58793,,30.336,1.61972,,30.336,1.65128,,30.336,1.68261,,30.336,1.71369,,30.336,1.74449,,30.336,1.77501,,30.336,1.80523,,30.336,1.83514,,30.336,1.86473,,30.336,1.89398,,30.336,1.92289,,30.336,1.95144,,30.336,1.97963,,30.336,2.00744,,30.336,2.03488,,30.336,2.06193,,30.336,2.08859,,30.336,2.11486,,30.336,2.14073,,30.336,2.16619
31.536,0.426947,,31.536,0.447023,,31.536,0.467753,,31.536,0.489138,,31.536,0.511174,,31.536,0.533858,,31.536,0.557184,,31.536,0.581145,,31.536,0.605729,,31.536,0.630927,,31.536,0.656723,,31.536,0.683103,,31.536,0.710048,,31.536,0.737541,,31.536,0.76556,,31.536,0.794082,,31.536,0.823084,,31.536,0.852541,,31.536,0.882425,,31.536,0.91271,,31.536,0.943366,,31.536,0.974366,,31.536,1.00568,,31.536,1.03727,,31.536,1.06912,,31.536,1.10118,,31.536,1.13344,,31.536,1.16586,,31.536,1.1984,,31.536,1.23105,,31.536,1.26376,,31.536,1.29652,,31.536,1.32929,,31.536,1.36204,,31.536,1.39476,,31.536,1.4274,,31.536,1.45995,,31.536,1.49239,,31.536,1.52469,,31.536,1.55683,,31.536,1.58879,,31.536,1.62055,,31.536,1.65208,,31.536,1.68339,,31.536,1.71443,,31.536,1.74521,,31.536,1.7757,,31.536,1.80589,,31.536,1.83578,,31.536,1.86533,,31.536,1.89456,,31.536,1.92344,,31.536,1.95196,,31.536,1.98013,,31.536,2.00792,,31.536,2.03533,,31.536,2.06236,,31.536,2.089,,31.536,2.11525,,31.536,2.1411,,31.536,2.16654
32.736,0.427583,,32.736,0.447689,,32.736,0.46845,,32.736,0.489864,,32.736,0.511931,,32.736,0.534645,,32.736,0.558,,32.736,0.581989,,32.736,0.606601,,32.736,0.631825,,32.736,0.657647,,32.736,0.684051,,32.736,0.711019,,32.736,0.738532,,32.736,0.76657,,32.736,0.79511,,32.736,0.824127,,32.736,0.853596,,32.736,0.883491,,32.736,0.913784,,32.736,0.944446,,32.736,0.975449,,32.736,1.00676,,32.736,1.03835,,32.736,1.0702,,32.736,1.10226,,32.736,1.13451,,32.736,1.16691,,32.736,1.19945,,32.736,1.23208,,32.736,1.26477,,32.736,1.29751,,32.736,1.33026,,32.736,1.36299,,32.736,1.39568,,32.736,1.42831,,32.736,1.46084,,32.736,1.49325,,32.736,1.52552,,32.736,1.55764,,32.736,1.58957,,32.736,1.6213,,32.736,1.65281,,32.736,1.68408,,32.736,1.7151,,32.736,1.74585,,32.736,1.77632,,32.736,1.80648,,32.736,1.83634,,32.736,1.86587,,32.736,1.89507,,32.736,1.92393,,32.736,1.95243,,32.736,1.98057,,32.736,2.00834,,32.736,2.03574,,32.736,2.06274,,32.736,2.08937,,32.736,2.11559,,32.736,2.14142,,32.736,2.16685
33.936,0.428188,,33.936,0.448322,,33.936,0.46911,,33.936,0.490553,,33.936,0.512647,,33.936,0.535388,,33.936,0.558771,,33.936,0.582786,,33.936,0.607423,,33.936,0.632671,,33.936,0.658516,,33.936,0.684941,,33.936,0.71193,,33.936,0.739462,,33.936,0.767516,,33.936,0.796071,,33.936,0.825101,,33.936,0.854581,,33.936,0.884484,,33.936,0.914784,,33.936,0.94545,,33.936,0.976455,,33.936,1.00777,,33.936,1.03936,,33.936,1.07119,,33.936,1.10325,,33.936,1.13549,,33.936,1.16788,,33.936,1.2004,,33.936,1.23302,,33.936,1.2657,,33.936,1.29842,,33.936,1.33115,,33.936,1.36386,,33.936,1.39653,,33.936,1.42913,,33.936,1.46164,,33.936,1.49403,,33.936,1.52628,,33.936,1.55837,,33.936,1.59027,,33.936,1.62198,,33.936,1.65346,,33.936,1.68471,,33.936,1.71571,,33.936,1.74643,,33.936,1.77687,,33.936,1.80702,,33.936,1.83685,,33.936,1.86636,,33.936,1.89554,,33.936,1.92437,,33.936,1.95285,,33.936,1.98097,,33.936,2.00872,,33.936,2.03609,,33.936,2.06308,,33.936,2.08969,,33.936,2.1159,,33.936,2.14171,,33.936,2.16712
35.136,0.428762,,35.136,0.448922,,35.136,0.469737,,35.136,0.491205,,35.136,0.513325,,35.136,0.536091,,35.136,0.559498,,35.136,0.583537,,35.136,0.608198,,35.136,0.633468,,35.136,0.659333,,35.136,0.685778,,35.136,0.712785,,35.136,0.740333,,35.136,0.768402,,35.136,0.79697,,35.136,0.826011,,35.136,0.8555,,35.136,0.88541,,35.136,0.915714,,35.136,0.946384,,35.136,0.977389,,35.136,1.0087,,35.136,1.04029,,35.136,1.07212,,35.136,1.10416,,35.136,1.1364,,35.136,1.16878,,35.136,1.20129,,35.136,1.23389,,35.136,1.26655,,35.136,1.29926,,35.136,1.33197,,35.136,1.36466,,35.136,1.39731,,35.136,1.42989,,35.136,1.46237,,35.136,1.49474,,35.136,1.52696,,35.136,1.55903,,35.136,1.59091,,35.136,1.62259,,35.136,1.65406,,35.136,1.68528,,35.136,1.71625,,35.136,1.74695,,35.136,1.77737,,35.136,1.80749,,35.136,1.83731,,35.136,1.86679,,35.136,1.89595,,35.136,1.92476,,35.136,1.95323,,35.136,1.98133,,35.136,2.00906,,35.136,2.03641,,35.136,2.06339,,35.136,2.08997,,35.136,2.11617,,35.136,2.14196,,35.136,2.16736
36.336,0.429308,,36.336,0.449492,,36.336,0.470331,,36.336,0.491823,,36.336,0.513966,,36.336,0.536756,,36.336,0.560185,,36.336,0.584246,,36.336,0.608928,,36.336,0.634218,,36.336,0.660102,,36.336,0.686564,,36.336,0.713587,,36.336,0.74115,,36.336,0.769232,,36.336,0.797811,,36.336,0.826861,,36.336,0.856357,,36.336,0.886273,,36.336,0.916581,,36.336,0.947252,,36.336,0.978257,,36.336,1.00957,,36.336,1.04115,,36.336,1.07297,,36.336,1.10501,,36.336,1.13723,,36.336,1.1696,,36.336,1.2021,,36.336,1.23469,,36.336,1.26734,,36.336,1.30002,,36.336,1.33272,,36.336,1.36539,,36.336,1.39802,,36.336,1.43058,,36.336,1.46304,,36.336,1.49538,,36.336,1.52759,,36.336,1.55963,,36.336,1.59149,,36.336,1.62315,,36.336,1.65459,,36.336,1.68579,,36.336,1.71674,,36.336,1.74743,,36.336,1.77782,,36.336,1.80792,,36.336,1.83771,,36.336,1.86718,,36.336,1.89632,,36.336,1.92512,,36.336,1.95356,,36.336,1.98164,,36.336,2.00936,,36.336,2.0367,,36.336,2.06366,,36.336,2.09023,,36.336,2.11641,,36.336,2.14219,,36.336,2.16757
37.536,0.429826,,37.536,0.450032,,37.536,0.470894,,37.536,0.492408,,37.536,0.514573,,37.536,0.537384,,37.536,0.560834,,37.536,0.584915,,37.536,0.609616,,37.536,0.634924,,37.536,0.660825,,37.536,0.687303,,37.536,0.71434,,37.536,0.741916,,37.536,0.770009,,37.536,0.798597,,37.536,0.827655,,37.536,0.857158,,37.536,0.887078,,37.536,0.917388,,37.536,0.948059,,37.536,0.979063,,37.536,1.01037,,37.536,1.04195,,37.536,1.07376,,37.536,1.10579,,37.536,1.138,,37.536,1.17037,,37.536,1.20285,,37.536,1.23542,,37.536,1.26805,,37.536,1.30072,,37.536,1.3334,,37.536,1.36606,,37.536,1.39866,,37.536,1.4312,,37.536,1.46365,,37.536,1.49597,,37.536,1.52816,,37.536,1.56018,,37.536,1.59202,,37.536,1.62366,,37.536,1.65508,,37.536,1.68626,,37.536,1.71719,,37.536,1.74785,,37.536,1.77823,,37.536,1.80831,,37.536,1.83808,,37.536,1.86753,,37.536,1.89665,,37.536,1.92543,,37.536,1.95386,,37.536,1.98192,,37.536,2.00962,,37.536,2.03695,,37.536,2.06389,,37.536,2.09045,,37.536,2.11662,,37.536,2.14239,,37.536,2.16776
38.736,0.430318,,38.736,0.450545,,38.736,0.471427,,38.736,0.492962,,38.736,0.515148,,38.736,0.537978,,38.736,0.561447,,38.736,0.585546,,38.736,0.610264,,38.736,0.635588,,38.736,0.661505,,38.736,0.687997,,38.736,0.715046,,38.736,0.742633,,38.736,0.770736,,38.736,0.799333,,38.736,0.828397,,38.736,0.857904,,38.736,0.887828,,38.736,0.918139,,38.736,0.94881,,38.736,0.979811,,38.736,1.01111,,38.736,1.04268,,38.736,1.0745,,38.736,1.10652,,38.736,1.13872,,38.736,1.17107,,38.736,1.20354,,38.736,1.23609,,38.736,1.26871,,38.736,1.30137,,38.736,1.33403,,38.736,1.36666,,38.736,1.39926,,38.736,1.43178,,38.736,1.4642,,38.736,1.49651,,38.736,1.52867,,38.736,1.56067,,38.736,1.59249,,38.736,1.62411,,38.736,1.65551,,38.736,1.68668,,38.736,1.71759,,38.736,1.74823,,38.736,1.77859,,38.736,1.80866,,38.736,1.83841,,38.736,1.86785,,38.736,1.89695,,38.736,1.92571,,38.736,1.95412,,38.736,1.98218,,38.736,2.00986,,38.736,2.03717,,38.736,2.06411,,38.736,2.09065,,38.736,2.11681,,38.736,2.14257,,38.736,2.16793
